北京移动,#genre#
三沙卫视,http://114.243.125.249:8188/rtp/239.3.1.155:4120
金鹰卡通,http://114.243.125.249:8188/rtp/239.3.1.51:9252
嘉佳卡通,http://114.243.125.249:8188/rtp/239.3.1.147:9268
卡酷少儿,http://114.243.125.249:8188/rtp/239.3.1.189:8000
山东教育卫视,http://114.243.125.249:8188/rtp/239.3.1.52:4120
北京新闻,http://114.243.125.249:8188/rtp/239.3.1.159:8000
北京生活,http://114.243.125.249:8188/rtp/239.3.1.117:8000
北京影视,http://114.243.125.249:8188/rtp/239.3.1.158:8000
北京文艺,http://114.243.125.249:8188/rtp/239.3.1.242:8000
北京体育休闲,http://114.243.125.249:8188/rtp/239.3.1.243:8000
北京纪实科教,http://114.243.125.249:8188/rtp/239.3.1.115:8000
北京财经,http://114.243.125.249:8188/rtp/239.3.1.116:8000
北京国际,http://114.243.125.249:8188/rtp/239.3.1.235:8000
北京朝阳,http://114.243.125.249:8188/rtp/239.3.1.163:8001
北京密云,http://114.243.125.249:8188/rtp/239.3.1.154:8001
北京延庆,http://114.243.125.249:8188/rtp/239.3.1.187:8001
北京房山,http://114.243.125.249:8188/rtp/239.3.1.96:8001
北京通州,http://114.243.125.249:8188/rtp/239.3.1.221:8001
北京门头沟,http://114.243.125.249:8188/rtp/239.3.1.59:8001
淘电影,http://114.243.125.249:8188/rtp/239.3.1.250:8001
淘剧场,http://114.243.125.249:8188/rtp/239.3.1.95:8001
淘娱乐,http://114.243.125.249:8188/rtp/239.3.1.100:8001
淘baby,http://114.243.125.249:8188/rtp/239.3.1.238:8001
萌宠TV,http://114.243.125.249:8188/rtp/239.3.1.102:8001
睛彩竞技,http://114.243.125.249:8188/rtp/239.3.1.125:8001
睛彩广场舞,http://114.243.125.249:8188/rtp/239.3.1.128:8001
睛彩篮球,http://114.243.125.249:8188/rtp/239.3.1.126:8001
睛彩青少,http://114.243.125.249:8188/rtp/239.3.1.127:8001
聚鲨环球精选,http://114.243.125.249:8188/rtp/239.3.1.160:8001
聚鲨环球精选,http://114.243.125.249:8188/rtp/239.3.1.179:8001
IPTV少儿动画,http://114.243.125.249:8188/rtp/239.3.1.199:9000
IPTV热播剧场,http://114.243.125.249:8188/rtp/239.3.1.194:9020
IPTV经典电影,http://114.243.125.249:8188/rtp/239.3.1.195:9024
IPTV魅力时尚,http://114.243.125.249:8188/rtp/239.3.1.196:9012
央视网CCTV3,http://114.243.125.249:8188/rtp/239.3.1.193:8012
央视网CCTV5,http://114.243.125.249:8188/rtp/239.3.1.89:4120
央视网CCTV8,http://114.243.125.249:8188/rtp/239.3.1.85:4120
央视网CCTV10,http://114.243.125.249:8188/rtp/239.3.1.86:4120
财富天下,http://114.243.125.249:8188/rtp/239.3.1.53:9136
IPTV光影,http://114.243.125.249:8188/rtp/239.3.1.84:4120
IPTV军事,http://114.243.125.249:8188/rtp/239.3.1.76:4120
IPTV军旅剧场,http://114.243.125.249:8188/rtp/239.3.1.69:4120
IPTV军旅剧场,http://114.243.125.249:8188/rtp/239.3.1.68:4120
IPTV动作影院,http://114.243.125.249:8188/rtp/239.3.1.92:4120
IPTV动画,http://114.243.125.249:8188/rtp/239.3.1.80:4120
IPTV喜剧剧场,http://114.243.125.249:8188/rtp/239.3.1.91:4120
IPTV国学,http://114.243.125.249:8188/rtp/239.3.1.77:4120
IPTV地理,http://114.243.125.249:8188/rtp/239.3.1.71:4120
IPTV墨宝,http://114.243.125.249:8188/rtp/239.3.1.83:4120
IPTV好学生,http://114.243.125.249:8188/rtp/239.3.1.81:4120
IPTV家庭影院,http://114.243.125.249:8188/rtp/239.3.1.93:4120
IPTV影视,http://114.243.125.249:8188/rtp/239.3.1.88:4120
IPTV戏曲,http://114.243.125.249:8188/rtp/239.3.1.78:4120
IPTV早教,http://114.243.125.249:8188/rtp/239.3.1.79:4120
IPTV星影,http://114.243.125.249:8188/rtp/239.3.1.94:4120
IPTV武侠剧场,http://114.243.125.249:8188/rtp/239.3.1.90:4120
IPTV武术,http://114.243.125.249:8188/rtp/239.3.1.87:4120
IPTV精选,http://114.243.125.249:8188/rtp/239.3.1.74:4120
IPTV美人,http://114.243.125.249:8188/rtp/239.3.1.73:4120
IPTV美妆,http://114.243.125.249:8188/rtp/239.3.1.72:4120
IPTV解密,http://114.243.125.249:8188/rtp/239.3.1.75:4120
IPTV都市剧场,http://114.243.125.249:8188/rtp/239.3.1.67:4120
IPTV鉴赏,http://114.243.125.249:8188/rtp/239.3.1.82:4120
IPTV音乐现场,http://114.243.125.249:8188/rtp/239.3.1.70:4120
爱上4K,http://114.243.125.249:8188/rtp/239.3.1.236:2000

北京联通-1,#genre#
CCTV1,http://123.117.161.44:8118/rtp/239.3.1.129:8008
CCTV2,http://123.117.161.44:8118/rtp/239.3.1.60:8084
CCTV3,http://123.117.161.44:8118/rtp/239.3.1.172:8001
CCTV4,http://123.117.161.44:8118/rtp/239.3.1.105:8092
CCTV4欧洲,http://123.117.161.44:8118/rtp/239.3.1.213:4220
CCTV4美洲,http://123.117.161.44:8118/rtp/239.3.1.214:4220
CCTV5,http://123.117.161.44:8118/rtp/239.3.1.173:8001
CCTV5+,http://123.117.161.44:8118/rtp/239.3.1.130:8004
CCTV6,http://123.117.161.44:8118/rtp/239.3.1.174:8001
CCTV7,http://123.117.161.44:8118/rtp/239.3.1.61:8104
CCTV8,http://123.117.161.44:8118/rtp/239.3.1.175:8001
CCTV9,http://123.117.161.44:8118/rtp/239.3.1.62:8112
CCTV10,http://123.117.161.44:8118/rtp/239.3.1.63:8116
CCTV11,http://123.117.161.44:8118/rtp/239.3.1.152:8120
CCTV12,http://123.117.161.44:8118/rtp/239.3.1.64:8124
CCTV13,http://123.117.161.44:8118/rtp/239.3.1.124:8128
CCTV14,http://123.117.161.44:8118/rtp/239.3.1.65:8132
CCTV15,http://123.117.161.44:8118/rtp/239.3.1.153:8136
CCTV16,http://123.117.161.44:8118/rtp/239.3.1.184:8001
CCTV17,http://123.117.161.44:8118/rtp/239.3.1.151:8144
CETV1,http://123.117.161.44:8118/rtp/239.3.1.57:8152
CETV2,http://123.117.161.44:8118/rtp/239.3.1.54:4120
CETV4,http://123.117.161.44:8118/rtp/239.3.1.56:4120
CGTN,http://123.117.161.44:8118/rtp/239.3.1.215:4220
CGTN纪录,http://123.117.161.44:8118/rtp/239.3.1.216:4220
CGTN阿语,http://123.117.161.44:8118/rtp/239.3.1.219:4220
CGTN俄语,http://123.117.161.44:8118/rtp/239.3.1.220:4220
CGTN西语,http://123.117.161.44:8118/rtp/239.3.1.217:4220
CGTN法语,http://123.117.161.44:8118/rtp/239.3.1.218:4220
茶频道,http://123.117.161.44:8118/rtp/239.3.1.165:8001
金鹰纪实,http://123.117.161.44:8118/rtp/239.3.1.58:8156
快乐垂钓,http://123.117.161.44:8118/rtp/239.3.1.164:8001
中国交通,http://123.117.161.44:8118/rtp/239.3.1.188:8001
北京卫视4K,http://123.117.161.44:8118/rtp/239.3.1.140:8001
北京卫视4K,http://123.117.161.44:8118/rtp/239.3.1.139:8001
东方卫视4K,http://123.117.161.44:8118/rtp/239.3.1.119:3006
广东卫视4K,http://123.117.161.44:8118/rtp/239.3.1.203:2000
深圳卫视4K,http://123.117.161.44:8118/rtp/239.3.1.202:2000
湖南卫视4K,http://123.117.161.44:8118/rtp/239.3.1.112:3002
山东卫视4K,http://123.117.161.44:8118/rtp/239.3.1.144:3005
四川卫视4K,http://123.117.161.44:8118/rtp/239.3.1.131:3001
浙江卫视4K,http://123.117.161.44:8118/rtp/239.3.1.114:3004
江苏卫视4K,http://123.117.161.44:8118/rtp/239.3.1.113:3003
重庆卫视,http://123.117.161.44:8118/rtp/239.3.1.122:8160
江苏卫视,http://123.117.161.44:8118/rtp/239.3.1.135:8028
浙江卫视,http://123.117.161.44:8118/rtp/239.3.1.137:8036
东方卫视,http://123.117.161.44:8118/rtp/239.3.1.136:8032
深圳卫视,http://123.117.161.44:8118/rtp/239.3.1.134:8020
北京卫视,http://123.117.161.44:8118/rtp/239.3.1.241:8000
山东卫视,http://123.117.161.44:8118/rtp/239.3.1.209:8052
天津卫视,http://123.117.161.44:8118/rtp/239.3.1.141:1234
贵州卫视,http://123.117.161.44:8118/rtp/239.3.1.149:8076
四川卫视,http://123.117.161.44:8118/rtp/239.3.1.29:8288
云南卫视,http://123.117.161.44:8118/rtp/239.3.1.26:8108
广西卫视,http://123.117.161.44:8118/rtp/239.3.1.39:8300
黑龙江卫视,http://123.117.161.44:8118/rtp/239.3.1.133:8016
安徽卫视,http://123.117.161.44:8118/rtp/239.3.1.211:8064
山西卫视,http://123.117.161.44:8118/rtp/239.3.1.42:8172
江西卫视,http://123.117.161.44:8118/rtp/239.3.1.123:8164
湖北卫视,http://123.117.161.44:8118/rtp/239.3.1.138:8044
旅游卫视,http://123.117.161.44:8118/rtp/239.3.1.45:8304
陕西卫视,http://123.117.161.44:8118/rtp/239.3.1.41:8140
东南卫视,http://123.117.161.44:8118/rtp/239.3.1.156:8148
厦门卫视,http://123.117.161.44:8118/rtp/239.3.1.143:4120
吉林卫视,http://123.117.161.44:8118/rtp/239.3.1.240:8172
辽宁卫视,http://123.117.161.44:8118/rtp/239.3.1.210:8056
内蒙古卫视,http://123.117.161.44:8118/rtp/239.3.1.43:8176
湖南卫视,http://123.117.161.44:8118/rtp/239.3.1.132:8012
广东卫视,http://123.117.161.44:8118/rtp/239.3.1.142:8048
河南卫视,http://123.117.161.44:8118/rtp/239.3.1.50:8184
河北卫视,http://123.117.161.44:8118/rtp/239.3.1.148:8072
青海卫视,http://123.117.161.44:8118/rtp/239.3.1.44:8184
西藏卫视,http://123.117.161.44:8118/rtp/239.3.1.166:8188
三沙卫视,http://123.117.161.44:8118/rtp/239.3.1.155:4120
金鹰卡通,http://123.117.161.44:8118/rtp/239.3.1.51:9252
嘉佳卡通,http://123.117.161.44:8118/rtp/239.3.1.147:9268
卡酷少儿,http://123.117.161.44:8118/rtp/239.3.1.189:8000
山东教育卫视,http://123.117.161.44:8118/rtp/239.3.1.52:4120
北京新闻,http://123.117.161.44:8118/rtp/239.3.1.159:8000
北京生活,http://123.117.161.44:8118/rtp/239.3.1.117:8000
北京影视,http://123.117.161.44:8118/rtp/239.3.1.158:8000
北京文艺,http://123.117.161.44:8118/rtp/239.3.1.242:8000
北京体育休闲,http://123.117.161.44:8118/rtp/239.3.1.243:8000
北京纪实科教,http://123.117.161.44:8118/rtp/239.3.1.115:8000
北京财经,http://123.117.161.44:8118/rtp/239.3.1.116:8000
北京国际,http://123.117.161.44:8118/rtp/239.3.1.235:8000
北京朝阳,http://123.117.161.44:8118/rtp/239.3.1.163:8001
北京密云,http://123.117.161.44:8118/rtp/239.3.1.154:8001
北京延庆,http://123.117.161.44:8118/rtp/239.3.1.187:8001
北京房山,http://123.117.161.44:8118/rtp/239.3.1.96:8001
北京通州,http://123.117.161.44:8118/rtp/239.3.1.221:8001
北京门头沟,http://123.117.161.44:8118/rtp/239.3.1.59:8001
淘电影,http://123.117.161.44:8118/rtp/239.3.1.250:8001
淘剧场,http://123.117.161.44:8118/rtp/239.3.1.95:8001
淘娱乐,http://123.117.161.44:8118/rtp/239.3.1.100:8001
淘baby,http://123.117.161.44:8118/rtp/239.3.1.238:8001
萌宠TV,http://123.117.161.44:8118/rtp/239.3.1.102:8001
睛彩竞技,http://123.117.161.44:8118/rtp/239.3.1.125:8001
睛彩广场舞,http://123.117.161.44:8118/rtp/239.3.1.128:8001
睛彩篮球,http://123.117.161.44:8118/rtp/239.3.1.126:8001
睛彩青少,http://123.117.161.44:8118/rtp/239.3.1.127:8001
聚鲨环球精选,http://123.117.161.44:8118/rtp/239.3.1.160:8001
聚鲨环球精选,http://123.117.161.44:8118/rtp/239.3.1.179:8001
IPTV少儿动画,http://123.117.161.44:8118/rtp/239.3.1.199:9000
IPTV热播剧场,http://123.117.161.44:8118/rtp/239.3.1.194:9020
IPTV经典电影,http://123.117.161.44:8118/rtp/239.3.1.195:9024
IPTV魅力时尚,http://123.117.161.44:8118/rtp/239.3.1.196:9012
央视网CCTV3,http://123.117.161.44:8118/rtp/239.3.1.193:8012
央视网CCTV5,http://123.117.161.44:8118/rtp/239.3.1.89:4120
央视网CCTV8,http://123.117.161.44:8118/rtp/239.3.1.85:4120
央视网CCTV10,http://123.117.161.44:8118/rtp/239.3.1.86:4120
财富天下,http://123.117.161.44:8118/rtp/239.3.1.53:9136
IPTV光影,http://123.117.161.44:8118/rtp/239.3.1.84:4120
IPTV军事,http://123.117.161.44:8118/rtp/239.3.1.76:4120
IPTV军旅剧场,http://123.117.161.44:8118/rtp/239.3.1.69:4120
IPTV军旅剧场,http://123.117.161.44:8118/rtp/239.3.1.68:4120
IPTV动作影院,http://123.117.161.44:8118/rtp/239.3.1.92:4120
IPTV动画,http://123.117.161.44:8118/rtp/239.3.1.80:4120
IPTV喜剧剧场,http://123.117.161.44:8118/rtp/239.3.1.91:4120
IPTV国学,http://123.117.161.44:8118/rtp/239.3.1.77:4120
IPTV地理,http://123.117.161.44:8118/rtp/239.3.1.71:4120
IPTV墨宝,http://123.117.161.44:8118/rtp/239.3.1.83:4120
IPTV好学生,http://123.117.161.44:8118/rtp/239.3.1.81:4120
IPTV家庭影院,http://123.117.161.44:8118/rtp/239.3.1.93:4120
IPTV影视,http://123.117.161.44:8118/rtp/239.3.1.88:4120
IPTV戏曲,http://123.117.161.44:8118/rtp/239.3.1.78:4120
IPTV早教,http://123.117.161.44:8118/rtp/239.3.1.79:4120
IPTV星影,http://123.117.161.44:8118/rtp/239.3.1.94:4120
IPTV武侠剧场,http://123.117.161.44:8118/rtp/239.3.1.90:4120
IPTV武术,http://123.117.161.44:8118/rtp/239.3.1.87:4120
IPTV精选,http://123.117.161.44:8118/rtp/239.3.1.74:4120
IPTV美人,http://123.117.161.44:8118/rtp/239.3.1.73:4120
IPTV美妆,http://123.117.161.44:8118/rtp/239.3.1.72:4120
IPTV解密,http://123.117.161.44:8118/rtp/239.3.1.75:4120
IPTV都市剧场,http://123.117.161.44:8118/rtp/239.3.1.67:4120
IPTV鉴赏,http://123.117.161.44:8118/rtp/239.3.1.82:4120
IPTV音乐现场,http://123.117.161.44:8118/rtp/239.3.1.70:4120
爱上4K,http://123.117.161.44:8118/rtp/239.3.1.236:2000
山东酒店,#genre#
CCTV-1,http://119.190.136.167:85/tsfile/live/26/2001_1.m3u8?key=txiptv
CCTV-2,http://119.190.136.167:85/tsfile/live/27/2002_1.m3u8?key=txiptv
CCTV-3,http://119.190.136.167:85/tsfile/live/28/2003_1.m3u8?key=txiptv
CCTV-4,http://119.190.136.167:85/tsfile/live/29/2004_1.m3u8?key=txiptv
CCTV-5,http://119.190.136.167:85/tsfile/live/30/2005_1.m3u8?key=txiptv
CCTV-6,http://119.190.136.167:85/tsfile/live/31/2006_1.m3u8?key=txiptv
CCTV-7,http://119.190.136.167:85/tsfile/live/32/2007_1.m3u8?key=txiptv
CCTV-13,http://119.190.136.167:85/tsfile/live/33/2008_1.m3u8?key=txiptv
山东卫视,http://119.190.136.167:85/tsfile/live/34/2009_1.m3u8?key=txiptv
齐鲁频道,http://119.190.136.167:85/tsfile/live/35/2010_1.m3u8?key=txiptv
山东生活,http://119.190.136.167:85/tsfile/live/36/2011_1.m3u8?key=txiptv
山东综艺,http://119.190.136.167:85/tsfile/live/37/2012_1.m3u8?key=txiptv
山东新闻,http://119.190.136.167:85/tsfile/live/38/2013_1.m3u8?key=txiptv
荣成综合,http://119.190.136.167:85/tsfile/live/39/2014_1.m3u8?key=txiptv
威海新闻,http://119.190.136.167:85/tsfile/live/40/2015_1.m3u8?key=txiptv
湖南卫视,http://119.190.136.167:85/tsfile/live/41/2016_1.m3u8?key=txiptv
江苏卫视,http://119.190.136.167:85/tsfile/live/42/2017_1.m3u8?key=txiptv
浙江卫视,http://119.190.136.167:85/tsfile/live/43/2018_1.m3u8?key=txiptv
北京卫视,http://119.190.136.167:85/tsfile/live/44/2019_1.m3u8?key=txiptv
东方卫视,http://119.190.136.167:85/tsfile/live/45/2020_1.m3u8?key=txiptv
安徽卫视,http://119.190.136.167:85/tsfile/live/46/2021_1.m3u8?key=txiptv
辽宁卫视,http://119.190.136.167:85/tsfile/live/47/2022_1.m3u8?key=txiptv
湖北卫视,http://119.190.136.167:85/tsfile/live/48/2023_1.m3u8?key=txiptv
金鹰卡通,http://119.190.136.167:85/tsfile/live/49/2024_1.m3u8?key=txiptv
北京移动-1,#genre#
CCTV-1综合,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?
CCTV-2财经,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?
CCTV-3综艺,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8?
CCTV-4中文国际,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?
CCTV-5体育,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8?
CCTV-5+体育赛事,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?
CCTV-6电影,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?
CCTV-7国防军事,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?
CCTV-8电视剧,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?
CCTV-9纪录,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?
CCTV-10科教,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?
CCTV-11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?
CCTV-12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?
CCTV-13新闻,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?
CCTV-14少儿,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?
CCTV-15音乐,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?
CCTV-16奥林匹克,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?
CCTV-17农业农村,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN记录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
北京卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
东方卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226898/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0uh4lyjjBCCN7TCq21vSIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkAhb-89sxdm9fz6-heXCuw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
河北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
